Date,AAPL,AMZN,GOOGL,MSFT,TSLA
2022-04-05,171.5210723876953,164.05499267578125,139.43853759765625,300.7377624511719,363.7533264160156
2022-04-06,168.3563690185547,158.75599670410156,135.42869567871094,289.72906494140625,348.586669921875
2022-04-07,168.6600799560547,157.7845001220703,134.77456665039062,291.5380554199219,352.4200134277344
2022-04-08,166.6515350341797,154.4604949951172,132.1949005126953,287.2815246582031,341.8299865722656
2022-04-11,162.39926147460938,151.1219940185547,127.76750183105469,275.9535217285156,325.30999755859375
2022-04-12,164.27066040039062,150.78750610351562,126.66759490966797,272.85797119140625,328.98333740234375
2022-04-13,166.95526123046875,155.54100036621094,128.82923889160156,278.2366027832031,340.7900085449219
2022-04-14,161.94857788085938,151.7064971923828,125.69117736816406,270.7007141113281,328.3333435058594
2022-04-18,161.73304748535156,152.78500366210938,126.6299057006836,271.36822509765625,334.7633361816406
2022-04-19,164.01593017578125,158.11549377441406,128.9432830810547,275.9922180175781,342.7166748046875
2022-04-20,163.84934997558594,153.9980010986328,126.99042510986328,277.0177307128906,325.73333740234375
2022-04-21,163.0557403564453,148.29600524902344,123.79135131835938,271.6487731933594,336.260009765625
2022-04-22,158.51937866210938,144.35000610351562,118.65482330322266,265.0899658203125,335.01666259765625
2022-04-25,159.58729553222656,146.07400512695312,122.06513977050781,271.5616760253906,332.67333984375
2022-04-26,153.63023376464844,139.39100646972656,117.67739868164062,261.40423583984375,292.1400146484375
2022-04-27,153.4048614501953,138.16700744628906,113.35760498046875,273.9801330566406,293.836669921875
2022-04-28,160.33197021484375,144.59649658203125,117.55094146728516,280.1809997558594,292.5033264160156
2022-04-29,154.46302795410156,124.28150177001953,113.17412567138672,268.46612548828125,290.2533264160156
2022-05-02,154.76675415039062,124.5,115.62733459472656,275.1893310546875,300.9800109863281
2022-05-03,156.2560272216797,124.25350189208984,116.37220001220703,272.5870666503906,303.0833435058594
2022-05-04,162.66383361816406,125.92849731445312,121.25880432128906,280.51959228515625,317.5400085449219
2022-05-05,153.60081481933594,116.40699768066406,115.55047607421875,268.30169677734375,291.09332275390625
2022-05-06,154.32691955566406,114.77249908447266,114.79769897460938,265.76708984375,288.54998779296875
2022-05-09,149.2049560546875,108.78900146484375,111.5887222290039,255.9481964111328,262.3699951171875
2022-05-10,151.6089630126953,108.85900115966797,113.457275390625,260.7077331542969,266.67999267578125
2022-05-11,143.74932861328125,105.37200164794922,112.67127227783203,252.04971313476562,244.6666717529297
2022-05-12,139.88330078125,106.93049621582031,111.91899108886719,247.01934814453125,242.6666717529297
2022-05-13,144.3478546142578,113.05500030517578,115.09919738769531,252.6011199951172,256.5299987792969
2022-05-16,142.80735778808594,110.81050109863281,113.5068588256836,252.96871948242188,241.4566650390625
2022-05-17,146.43789672851562,115.36849975585938,115.51823425292969,258.1151428222656,253.8699951171875
2022-05-18,138.1759796142578,107.11250305175781,110.98223114013672,246.36329650878906,236.60333251953125
2022-05-19,134.7711181640625,107.31900024414062,109.47915649414062,245.45181274414062,236.47332763671875
2022-05-20,135.00660705566406,107.59100341796875,108.01525115966797,244.88941955566406,221.3000030517578
2022-05-23,140.42300415039062,107.55699920654297,110.57410430908203,252.7336883544922,224.96665954589844
2022-05-24,137.7246551513672,104.0999984741211,105.10134887695312,251.73500061035156,209.3866729736328
2022-05-25,137.88160705566406,106.7750015258789,104.93769073486328,254.54693603515625,219.60000610351562
2022-05-26,141.0803985595703,111.07749938964844,106.90889739990234,257.82427978515625,235.91000366210938
2022-05-27,146.83035278320312,115.14649963378906,111.39581298828125,264.9412841796875,253.2100067138672
2022-05-31,146.04541015625,120.20950317382812,112.8294677734375,263.6130065917969,252.75332641601562
2022-06-01,145.91783142089844,121.68399810791016,112.9583969116211,264.146240234375,246.7899932861328
2022-06-02,148.3708953857422,125.51100158691406,116.65830993652344,266.2405700683594,258.3333435058594
2022-06-03,142.65037536621094,122.3499984741211,113.6020736694336,261.8190612792969,234.51666259765625
2022-06-06,143.39608764648438,124.79000091552734,115.86290740966797,260.58770751953125,238.27999877929688
2022-06-07,145.91783142089844,123.0,116.18919372558594,264.223876953125,238.8866729736328
2022-06-08,145.1819305419922,121.18000030517578,116.23333740234375,262.1972961425781,241.86666870117188
2022-06-09,139.9617919921875,116.1500015258789,113.8941650390625,256.748046875,239.7066650390625
2022-06-10,134.55528259277344,109.6500015258789,110.25028228759766,245.30638122558594,232.22999572753906
2022-06-13,129.40380859375,103.66999816894531,105.5203857421875,234.90223693847656,215.73666381835938
2022-06-14,130.26727294921875,102.30999755859375,105.84072875976562,237.06455993652344,220.88999938964844
2022-06-15,132.88717651367188,107.66999816894531,108.86473083496094,244.1137237548828,233.0
2022-06-16,127.6180191040039,103.66000366210938,105.16432189941406,237.52999877929688,213.10000610351562
2022-06-17,129.08985900878906,106.22000122070312,106.26522064208984,240.1285858154297,216.75999450683594
2022-06-21,133.3189239501953,108.68000030517578,110.629638671875,246.03358459472656,237.0366668701172
2022-06-22,132.80865478515625,108.94999694824219,110.57362365722656,245.442138671875,236.086669921875
2022-06-23,135.6738739013672,112.44000244140625,111.32192993164062,250.99807739257812,235.07000732421875
2022-06-24,139.00021362304688,116.45999908447266,117.0079345703125,259.5696105957031,245.7066650390625
2022-06-27,139.00021362304688,113.22000122070312,114.88399505615234,256.8450012207031,244.9199981689453
2022-06-28,134.8594512939453,107.4000015258789,111.08934783935547,248.69039916992188,232.663330078125
2022-06-29,136.61582946777344,108.91999816894531,110.78587341308594,252.35557556152344,228.49000549316406
2022-06-30,134.15293884277344,106.20999908447266,108.06980895996094,249.02972412109375,224.47332763671875
2022-07-01,136.32144165039062,109.55999755859375,107.8461685180664,251.69619750976562,227.26333618164062
2022-07-05,138.90206909179688,113.5,112.33454895019531,254.8668975830078,233.06666564941406
2022-07-06,140.23655700683594,114.33000183105469,113.6328125,258.12493896484375,231.73333740234375
2022-07-07,143.60214233398438,116.33000183105469,117.80931091308594,260.24835205078125,244.5433349609375
2022-07-08,144.2791748046875,115.54000091552734,118.37512969970703,259.5307922363281,250.76333618164062
2022-07-11,142.14993286132812,111.75,114.72826385498047,256.4765319824219,234.3433380126953
2022-07-12,143.121337890625,109.22000122070312,113.08584594726562,245.96571350097656,233.07000732421875
2022-07-13,142.75827026367188,110.4000015258789,110.44071197509766,245.04457092285156,237.0399932861328
2022-07-14,145.6823272705078,110.62999725341797,109.4627914428711,246.36329650878906,238.31333923339844
2022-07-15,147.3504180908203,113.55000305175781,110.8612289428711,248.923095703125,240.06666564941406
2022-07-18,144.3086395263672,113.76000213623047,108.1362533569336,246.52810668945312,240.54666137695312
2022-07-19,148.16485595703125,118.20999908447266,112.8770751953125,251.6477508544922,245.52999877929688
2022-07-20,150.16653442382812,122.7699966430664,112.96633911132812,254.3045196533203,247.5
2022-07-21,152.43316650390625,124.62999725341797,113.40272521972656,256.7964782714844,271.7066650390625
2022-07-22,151.19683837890625,122.41999816894531,107.01551818847656,252.4525146484375,272.24334716796875
2022-07-25,150.07821655273438,121.13999938964844,106.62871551513672,250.96897888183594,268.4333190917969
2022-07-26,148.75360107421875,114.80999755859375,104.15912628173828,244.2494354248047,258.8599853515625
2022-07-27,153.84613037109375,120.97000122070312,112.13322448730469,260.5780029296875,274.82000732421875
2022-07-28,154.39561462402344,122.27999877929688,113.28372192382812,268.01507568359375,280.8999938964844
2022-07-29,159.458740234375,134.9499969482422,115.36650085449219,272.21356201171875,297.1499938964844
2022-08-01,158.47750854492188,135.38999938964844,113.91845703125,269.5664978027344,297.27667236328125
2022-08-02,157.00564575195312,134.16000366210938,114.18624877929688,266.47344970703125,300.586669921875
2022-08-03,163.0107879638672,139.52000427246094,117.11206817626953,273.89105224609375,307.39666748046875
2022-08-04,162.69674682617188,142.57000732421875,117.22117614746094,275.03515625,308.6333312988281
2022-08-05,162.4707794189453,140.8000030517578,116.50707244873047,274.31768798828125,288.1700134277344
2022-08-08,161.9991455078125,139.41000366210938,116.3384780883789,271.8063659667969,290.42333984375
2022-08-09,162.0482635498047,137.8300018310547,115.6739501953125,273.72613525390625,283.3333435058594
2022-08-10,166.2930450439453,142.69000244140625,118.71879577636719,280.3779296875,294.3566589355469
2022-08-11,165.5561065673828,140.63999938964844,117.86583709716797,278.3028869628906,286.6300048828125
2022-08-12,169.1032257080078,143.5500030517578,120.68257141113281,283.0443115234375,300.0299987792969
2022-08-15,170.1742706298828,143.17999267578125,121.07928466796875,284.5569763183594,309.32000732421875
2022-08-16,170.0170440673828,144.77999877929688,120.70240020751953,283.8199768066406,306.5633239746094
2022-08-17,171.51055908203125,142.10000610351562,118.57002258300781,283.0718078613281,303.9966735839844
2022-08-18,171.1175537109375,142.3000030517578,119.18494415283203,281.9544372558594,302.8699951171875
2022-08-19,168.53329467773438,138.22999572753906,116.24919891357422,278.0481872558594,296.6666564941406
2022-08-22,164.65213012695312,133.22000122070312,113.30355072021484,269.8860778808594,289.913330078125
2022-08-23,164.31802368164062,133.6199951171875,112.9266586303711,268.6131286621094,296.4533386230469
2022-08-24,164.61285400390625,133.8000030517578,112.75806427001953,267.98150634765625,297.0966796875
2022-08-25,167.06927490234375,137.27999877929688,115.69377899169922,270.954833984375,296.07000732421875
2022-08-26,160.77088928222656,130.75,109.43551635742188,260.4996032714844,288.0899963378906
2022-08-29,158.56988525390625,129.7899932861328,108.52305603027344,257.720458984375,284.82000732421875
2022-08-30,156.1428985595703,128.72999572753906,108.0469970703125,255.52444458007812,277.70001220703125
2022-08-31,154.48233032226562,126.7699966430664,107.3329086303711,254.06700134277344,275.6099853515625
2022-09-01,155.20944213867188,127.81999969482422,108.84043884277344,253.02725219726562,277.1600036621094
2022-09-02,153.0968780517578,127.51000213623047,106.9659194946289,248.81015014648438,270.2099914550781
2022-09-06,151.83914184570312,126.11000061035156,105.93445587158203,246.07969665527344,274.4200134277344
2022-09-07,153.24429321289062,129.47999572753906,108.55281066894531,250.78265380859375,283.70001220703125
2022-09-08,151.7703857421875,129.82000732421875,107.4915771484375,251.20050048828125,289.260009765625
2022-09-09,154.62973022460938,133.27000427246094,109.74297332763672,256.9722900390625,299.67999267578125
2022-09-12,160.5841827392578,136.4499969482422,109.95125579833984,259.100341796875,304.4200134277344
2022-09-13,151.16119384765625,126.81999969482422,103.4648666381836,244.8553924560547,292.1300048828125
2022-09-14,152.60557556152344,128.5500030517578,104.13928985595703,245.07888793945312,302.6099853515625
2022-09-15,149.71678161621094,126.27999877929688,102.06643676757812,238.43252563476562,303.75
2022-09-16,148.07586669921875,123.52999877929688,101.95732116699219,237.81063842773438,303.3500061035156
2022-09-19,151.79005432128906,124.66000366210938,102.22511291503906,237.5968780517578,309.07000732421875
2022-09-20,154.1678924560547,122.19000244140625,100.31092834472656,235.58547973632812,308.7300109863281
2022-09-21,151.04327392578125,118.54000091552734,98.4661865234375,232.18458557128906,300.79998779296875
2022-09-22,150.0803680419922,117.30999755859375,99.31912994384766,234.1571044921875,288.5899963378906
2022-09-23,147.81057739257812,113.77999877929688,97.93059539794922,231.18373107910156,275.3299865722656
2022-09-26,148.14463806152344,115.1500015258789,97.36527252197266,230.72703552246094,276.010009765625
2022-09-27,149.11740112304688,114.41000366210938,96.70076751708984,229.71652221679688,282.94000244140625
2022-09-28,147.2308349609375,118.01000213623047,99.22986602783203,234.24453735351562,287.80999755859375
2022-09-29,139.99899291992188,114.80000305175781,96.62142181396484,230.77565002441406,268.2099914550781
2022-09-30,135.79354858398438,113.0,94.86592864990234,226.3058624267578,265.25
2022-10-03,139.96951293945312,115.87999725341797,97.83142852783203,233.92391967773438,242.39999389648438
2022-10-04,143.55599975585938,121.08999633789062,100.80683898925781,241.8334197998047,249.44000244140625
2022-10-05,143.8507080078125,120.94999694824219,100.59854125976562,242.1443634033203,240.80999755859375
2022-10-06,142.89759826660156,120.30000305175781,100.58863830566406,239.80259704589844,238.1300048828125
2022-10-07,137.65061950683594,114.55999755859375,97.87109375,227.60794067382812,223.07000732421875
